evolution$generation,evolution$evaluated,probaDiscu,fréquenceRéu,tpsAuChamp,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
8400,25231,91.24350451412772,8.846632862653712,100.0,51316.72559999448,49.0,1,"[0.2]","[87.94999999999999]","[100.0]","[10.0]","[8.846632862653712]","[5.0]","[91.24350451412772]","[320.0]","[50.0]","[-779342196]","[6150.074399996774]","[true]","[49.0]","[51316.72559999448]","[1.0]","[25.0]","[3220.0]","[true]","[9.0]","[90.0]","[2685.0]","[false]","[10.0]","[242.0]"
8400,25231,16.404345319337715,7.836535178838737,13.399422349881482,42748.66359999818,52.5,10,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[23.189999999999998,27.089999999999996,28.689999999999998,27.029999999999998,29.4,27.05,28.88,25.069999999999997,27.26,22.509999999999998]","[13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482,13.399422349881482]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737,7.836535178838737]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715,16.404345319337715]","[1675.0,1595.0,1681.0,1600.0,1703.0,1656.0,1629.0,1619.0,1618.0,1626.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[111287431,-1478996949,1376179445,709654817,1910009224,1323897483,-1041188954,777413958,-1306567910,63637175]","[-2036.0023999991827,-2093.1561999993137,-3200.5501999997214,-2381.8673999995954,-2122.5781999996107,-2565.473199999469,-3641.6923999993887,-1788.29419999964,-2334.416599999531,-1550.8523999992249]","[true,true,true,true,true,true,true,true,true,true]","[57.0,57.0,50.0,55.0,52.0,44.0,46.0,53.0,51.0,55.0]","[43559.33359999853,43203.26479999834,42020.87599999801,42593.29039999821,43559.08319999809,42103.75839999817,42419.011999998125,42511.65999999824,42904.03679999815,43204.01599999834]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[122.0,179.0,192.0,170.0,188.0,186.0,206.0,164.0,172.0,125.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[92.0,92.0,92.0,94.0,92.0,88.0,90.0,90.0,96.0,94.0]","[-413.0,-356.0,-343.0,-365.0,-347.0,-349.0,-329.0,-371.0,-363.0,-410.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[130.0,96.0,105.0,117.0,113.0,141.0,150.0,142.0,105.0,127.0]"
8400,25231,50.57547418799075,8.701348855252954,29.489643324707743,50435.067199995516,42.5,10,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[64.92999999999999,76.49000000000001,78.08,75.47,70.36,76.31,75.51,74.53,76.21,76.67]","[29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743,29.489643324707743]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954,8.701348855252954]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075,50.57547418799075]","[1480.0,918.0,872.0,989.0,1147.0,959.0,888.0,933.0,735.0,888.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[894572824,-89766430,-1322994029,411887772,-349967418,-591380171,-1631143148,118763583,963457403,53542566]","[1998.63019999869,5611.589199997616,4593.900999997524,6855.576399997532,5482.19499999805,4470.265999997515,5664.67399999746,6283.099399997605,5206.128999997563,5414.586999997664]","[true,true,true,true,true,true,true,true,true,true]","[53.0,47.0,34.0,44.0,38.0,45.0,34.0,28.0,41.0,44.0]","[48121.6215999963,50353.68719999528,49814.575999995286,51470.971999995265,50371.71599999574,49568.933599995304,51148.7071999951,50795.893599995325,50498.418399995295,50814.923999995335]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[1139.0,1961.0,2001.0,1868.0,1738.0,2016.0,2017.0,1915.0,2167.0,1934.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[92.0,93.0,95.0,87.0,89.0,92.0,91.0,89.0,88.0,90.0]","[604.0,1426.0,1466.0,1333.0,1203.0,1481.0,1482.0,1380.0,1632.0,1399.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[205.0,211.0,211.0,214.0,213.0,238.0,214.0,212.0,239.0,216.0]"
8400,25231,1.0,7.429951375075684,25.79958431162898,42610.067199998004,42.0,1,"[0.2]","[28.99]","[25.79958431162898]","[10.0]","[7.429951375075684]","[5.0]","[1.0]","[1272.0]","[50.0]","[-439374261]","[-3003.172399999581]","[true]","[42.0]","[42610.067199998004]","[1.0]","[25.0]","[228.0]","[true]","[9.0]","[92.0]","[-307.0]","[false]","[10.0]","[65.0]"
8400,25231,74.24238689050517,10.0,68.17346442136672,49929.75999999481,25.0,1,"[0.2]","[84.17999999999999]","[68.17346442136672]","[10.0]","[10.0]","[5.0]","[74.24238689050517]","[377.0]","[50.0]","[1620494993]","[5233.923399997082]","[true]","[25.0]","[49929.75999999481]","[1.0]","[25.0]","[3010.0]","[true]","[9.0]","[91.0]","[2475.0]","[false]","[10.0]","[240.0]"
8400,25231,100.0,8.51491452708159,100.0,52145.048799994445,33.0,7,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[87.1,87.12,86.63,87.83,87.68,86.04,89.92]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.51491452708159,8.51491452708159,8.51491452708159,8.51491452708159,8.51491452708159,8.51491452708159,8.51491452708159]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[300.0,309.0,294.0,242.0,280.0,314.0,261.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[233379801,1046955194,-815361798,5826474,-1304598771,835460423,-519849912]","[8129.7367999965645,6986.848599996585,7408.334399996667,6186.507599996636,7142.159199996706,6461.822399996519,9114.559999996163]","[true,true,true,true,true,true,true]","[35.0,17.0,32.0,32.0,33.0,41.0,40.0]","[53131.62479999436,51782.97039999433,52284.52159999443,51795.23999999433,52145.048799994445,51923.69519999428,53226.7767999939]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[3253.0,3533.0,3265.0,3479.0,3411.0,3433.0,3463.0]","[true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,92.0,88.0,92.0,87.0,90.0,93.0]","[2718.0,2998.0,2730.0,2944.0,2876.0,2898.0,2928.0]","[false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[241.0,242.0,240.0,241.0,243.0,240.0,241.0]"
8400,25231,100.0,6.249821298319669,30.225694718729113,49708.656799995035,39.0,1,"[0.2]","[81.23]","[30.225694718729113]","[10.0]","[6.249821298319669]","[5.0]","[100.0]","[692.0]","[50.0]","[110745420]","[4813.439199997287]","[true]","[39.0]","[49708.656799995035]","[1.0]","[25.0]","[2455.0]","[true]","[9.0]","[94.0]","[1920.0]","[false]","[10.0]","[213.0]"
8400,25231,96.47991881103131,8.504894887371718,97.19172686990001,53076.035999994274,38.0,1,"[0.2]","[87.64999999999999]","[97.19172686990001]","[10.0]","[8.504894887371718]","[5.0]","[96.47991881103131]","[311.0]","[50.0]","[-1901385766]","[7370.711799996672]","[true]","[38.0]","[53076.035999994274]","[1.0]","[25.0]","[3348.0]","[true]","[9.0]","[90.0]","[2813.0]","[false]","[10.0]","[242.0]"
8400,25231,65.42651326092995,9.887720591800205,0.0,41993.08159999804,42.0,1,"[0.2]","[28.999999999999996]","[0.0]","[10.0]","[9.887720591800205]","[5.0]","[65.42651326092995]","[821.0]","[50.0]","[1054365471]","[-3127.683799999548]","[true]","[42.0]","[41993.08159999804]","[1.0]","[25.0]","[224.0]","[true]","[9.0]","[94.0]","[-311.0]","[false]","[10.0]","[40.0]"
8400,25231,97.1496225729773,10.0,38.98573213020433,52082.94959999504,22.0,1,"[0.2]","[81.07]","[38.98573213020433]","[10.0]","[10.0]","[5.0]","[97.1496225729773]","[583.0]","[50.0]","[811748587]","[7353.559399997372]","[true]","[22.0]","[52082.94959999504]","[1.0]","[25.0]","[2691.0]","[true]","[9.0]","[92.0]","[2156.0]","[false]","[10.0]","[240.0]"
8400,25231,60.88762779380312,8.317960844631392,12.008453526803859,46878.1351999968,35.0,1,"[0.2]","[53.94]","[12.008453526803859]","[10.0]","[8.317960844631392]","[5.0]","[60.88762779380312]","[1333.0]","[50.0]","[1479652358]","[1536.4543999991438]","[true]","[35.0]","[46878.1351999968]","[1.0]","[25.0]","[938.0]","[true]","[9.0]","[94.0]","[403.0]","[false]","[10.0]","[210.0]"
8400,25231,75.11946528669839,10.0,100.0,52113.49839999434,31.0,5,"[0.2,0.2,0.2,0.2,0.2]","[87.66000000000001,86.83999999999999,87.41,86.81,85.94000000000001]","[100.0,100.0,100.0,100.0,100.0]","[10.0,10.0,10.0,10.0,10.0]","[10.0,10.0,10.0,10.0,10.0]","[5.0,5.0,5.0,5.0,5.0]","[75.11946528669839,75.11946528669839,75.11946528669839,75.11946528669839,75.11946528669839]","[284.0,284.0,222.0,303.0,296.0]","[50.0,50.0,50.0,50.0,50.0]","[-517521839,-1028787965,1826875010,1996206922,97780345]","[9028.985799996473,6840.176799996771,6654.379999996541,6697.323599996853,8675.35839999649]","[true,true,true,true,true]","[32.0,31.0,27.0,25.0,37.0]","[53642.94159999407,51882.629599994456,52113.49839999434,51797.9943999945,53909.86799999414]","[1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0]","[3418.0,3518.0,3480.0,3404.0,3324.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[91.0,95.0,89.0,91.0,93.0]","[2883.0,2983.0,2945.0,2869.0,2789.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[241.0,242.0,244.0,241.0,240.0]"
8400,25231,73.193372855234,1.8127961692194143,95.50613710481134,50618.35999999539,36.5,16,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[77.22,71.69,76.14999999999999,78.31,82.71,82.82000000000001,78.8,74.87,82.97,82.97,73.34,79.79,75.01,78.29,79.08,73.36]","[95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134,95.50613710481134]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143,1.8127961692194143]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234,73.193372855234]","[448.0,397.0,347.0,350.0,254.0,293.0,338.0,403.0,275.0,294.0,361.0,256.0,370.0,334.0,298.0,413.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1101528960,271011981,-788648598,992630716,2077773415,1716537364,255077649,417451897,1239471608,-610941070,1980097657,239853566,-74966030,347741108,1010690509,404640467]","[6369.174399997566,4283.905799997927,4659.818799997869,4511.707199997734,6561.231199996968,4356.396599997162,6103.8755999974455,6007.972399997692,6299.437999996975,5843.772599997188,4167.407199998066,6692.3781999972925,5556.1255999977875,6675.726599997484,4845.05219999751,4888.308799998209]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[33.0,27.0,39.0,36.0,34.0,47.0,41.0,37.0,26.0,22.0,44.0,39.0,35.0,32.0,42.0,45.0]","[52014.59039999514,49509.588799995596,49653.067999995445,49522.85999999542,51956.49759999471,49967.31999999475,51274.157599995044,50763.34159999535,50974.4287999947,50825.190399994885,49451.996799995715,51386.58719999507,50473.37839999542,51045.29199999524,50271.3055999952,49946.787199995684]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[2053.0,1833.0,2163.0,2357.0,2810.0,2765.0,2363.0,1903.0,2742.0,2744.0,1746.0,2473.0,2242.0,2305.0,2531.0,1710.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[94.0,94.0,91.0,97.0,90.0,91.0,95.0,91.0,92.0,96.0,94.0,92.0,94.0,91.0,92.0,89.0]","[1518.0,1298.0,1628.0,1822.0,2275.0,2230.0,1828.0,1368.0,2207.0,2209.0,1211.0,1938.0,1707.0,1770.0,1996.0,1175.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[218.0,226.0,225.0,240.0,241.0,242.0,240.0,217.0,241.0,241.0,229.0,241.0,220.0,240.0,241.0,217.0]"
8400,25231,39.00758538042787,9.060014466721666,8.537428526817092,46687.07999999751,38.0,1,"[0.2]","[43.6]","[8.537428526817092]","[10.0]","[9.060014466721666]","[5.0]","[39.00758538042787]","[1381.0]","[50.0]","[1205860094]","[1314.474799999909]","[true]","[38.0]","[46687.07999999751]","[1.0]","[25.0]","[565.0]","[true]","[9.0]","[92.0]","[30.0]","[false]","[10.0]","[203.0]"
8400,25231,78.64020533409129,8.495082835995953,100.0,51841.06319999436,31.0,5,"[0.2,0.2,0.2,0.2,0.2]","[85.72999999999999,87.24,88.83,87.25,85.36]","[100.0,100.0,100.0,100.0,100.0]","[10.0,10.0,10.0,10.0,10.0]","[8.495082835995953,8.495082835995953,8.495082835995953,8.495082835995953,8.495082835995953]","[5.0,5.0,5.0,5.0,5.0]","[78.64020533409129,78.64020533409129,78.64020533409129,78.64020533409129,78.64020533409129]","[251.0,236.0,270.0,280.0,303.0]","[50.0,50.0,50.0,50.0,50.0]","[-900042994,-731862933,-1009329451,965811934,568645356]","[8276.345999996454,6788.406599996641,8648.064799996166,6038.959399996784,6826.342199996638]","[true,true,true,true,true]","[17.0,28.0,31.0,34.0,45.0]","[52972.11999999416,51841.06319999436,53178.69999999399,51177.25279999454,51624.96799999451]","[1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0]","[3406.0,3327.0,3475.0,3305.0,3292.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[92.0,95.0,90.0,95.0,93.0]","[2871.0,2792.0,2940.0,2770.0,2757.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[246.0,244.0,241.0,241.0,240.0]"
8400,25231,46.95048729143761,7.038377344512002,19.14782823573013,48199.4959999966,42.0,13,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[57.24,60.23,48.53,49.769999999999996,67.14,59.39,63.51,62.96000000000001,62.33,64.14,56.99999999999999,62.57,66.49000000000001]","[19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013,19.14782823573013]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002,7.038377344512002]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761,46.95048729143761]","[1258.0,1291.0,1516.0,1420.0,1020.0,1341.0,1040.0,1143.0,1078.0,1227.0,1428.0,1193.0,1051.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[1425958725,1398331779,-503590945,1124687225,-1795346294,-674386557,2110664771,-556230697,617473027,2109529270,336815525,-766908409,491437579]","[2241.5181999988854,4371.357999998741,1802.9425999992673,670.82159999945,4115.010999998434,1824.6647999988418,3316.2349999984945,3648.7035999984946,2849.489399998951,2668.7631999988225,1052.8693999988027,3854.3445999986725,4998.985599998297]","[true,true,true,true,true,true,true,true,true,true,true,true,true]","[51.0,42.0,44.0,35.0,49.0,32.0,43.0,44.0,51.0,39.0,39.0,36.0,40.0]","[47155.077599996745,49059.36959999644,46833.814399997114,46170.50479999719,49047.851199996185,47559.72399999641,48719.576799996204,49199.092799995975,48199.4959999966,47648.365599996454,46251.63439999655,48859.800799996374,49479.79119999602]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[1005.0,1170.0,669.0,732.0,1322.0,1092.0,1219.0,1195.0,1264.0,1260.0,881.0,1269.0,1453.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,91.0,93.0,91.0,94.0,91.0,88.0,94.0,92.0,91.0,93.0,94.0,93.0]","[470.0,635.0,134.0,197.0,787.0,557.0,684.0,660.0,729.0,725.0,346.0,734.0,918.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[235.0,204.0,205.0,207.0,209.0,203.0,200.0,203.0,208.0,211.0,207.0,208.0,209.0]"
8400,25231,47.544020505381106,8.716547586083355,8.130626736668656,45939.76119999761,38.5,2,"[0.2,0.2]","[40.36,44.190000000000005]","[8.130626736668656,8.130626736668656]","[10.0,10.0]","[8.716547586083355,8.716547586083355]","[5.0,5.0]","[47.544020505381106,47.544020505381106]","[1503.0,1372.0]","[50.0,50.0]","[1936444671,-1874479616]","[1661.1536000001215,726.3477999997631]","[true,true]","[31.0,46.0]","[46604.6983999978,45274.82399999741]","[1.0,1.0]","[25.0,25.0]","[550.0,642.0]","[true,true]","[9.0,9.0]","[87.0,90.0]","[15.0,107.0]","[false,false]","[10.0,10.0]","[197.0,225.0]"
8400,25231,21.721920759999943,8.324524584111305,84.38507160025507,42984.1647999982,47.0,3,"[0.2,0.2,0.2]","[27.77,27.6,27.98]","[84.38507160025507,84.38507160025507,84.38507160025507]","[10.0,10.0,10.0]","[8.324524584111305,8.324524584111305,8.324524584111305]","[5.0,5.0,5.0]","[21.721920759999943,21.721920759999943,21.721920759999943]","[1934.0,1616.0,1746.0]","[50.0,50.0,50.0]","[1296550387,-1695169986,-1717953033]","[-1112.339399999364,-1462.461199999576,-1412.3185999994457]","[true,true,true]","[36.0,52.0,47.0]","[43937.43759999831,42923.06719999812,42984.1647999982]","[1.0,1.0,1.0]","[25.0,25.0,25.0]","[205.0,167.0,192.0]","[true,true,true]","[9.0,9.0,9.0]","[92.0,88.0,90.0]","[-330.0,-368.0,-343.0]","[false,false,false]","[10.0,10.0,10.0]","[123.0,170.0,150.0]"
8400,25231,38.72042943457929,7.6207552655380155,7.148942375544806,44104.704799998195,53.0,5,"[0.2,0.2,0.2,0.2,0.2]","[28.18,34.04,27.05,35.85,37.730000000000004]","[7.148942375544806,7.148942375544806,7.148942375544806,7.148942375544806,7.148942375544806]","[10.0,10.0,10.0,10.0,10.0]","[7.6207552655380155,7.6207552655380155,7.6207552655380155,7.6207552655380155,7.6207552655380155]","[5.0,5.0,5.0,5.0,5.0]","[38.72042943457929,38.72042943457929,38.72042943457929,38.72042943457929,38.72042943457929]","[1498.0,1411.0,1615.0,1478.0,1464.0]","[50.0,50.0,50.0,50.0,50.0]","[1389326428,198818208,1495883549,-1336225008,1880454791]","[-1427.780799999433,-1072.8387999996266,-1524.6229999995485,-1199.9167999996862,1117.9108000003835]","[true,true,true,true,true]","[53.0,55.0,56.0,43.0,45.0]","[44104.704799998195,44221.39119999798,43339.983199998205,44002.040799997936,46176.01359999799]","[1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0]","[223.0,303.0,180.0,386.0,397.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[95.0,94.0,94.0,96.0,92.0]","[-312.0,-232.0,-355.0,-149.0,-138.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[198.0,190.0,187.0,182.0,189.0]"
8400,25231,49.108731286044836,2.7234100200114644,5.754627177501405,43840.783199998186,40.5,2,"[0.2,0.2]","[32.28,30.959999999999997]","[5.754627177501405,5.754627177501405]","[10.0,10.0]","[2.7234100200114644,2.7234100200114644]","[5.0,5.0]","[49.108731286044836,49.108731286044836]","[1443.0,1407.0]","[50.0,50.0]","[-158948611,-1310693041]","[-51.64499999948748,-1664.5339999994903]","[true,true]","[34.0,47.0]","[44911.49359999832,42770.072799998045]","[1.0,1.0]","[25.0,25.0]","[287.0,246.0]","[true,true]","[9.0,9.0]","[90.0,90.0]","[-248.0,-289.0]","[false,false]","[10.0,10.0]","[194.0,162.0]"
8400,25231,86.56684569490935,8.271357932146467,99.6697575472,51991.553599994346,43.0,1,"[0.2]","[87.02]","[99.6697575472]","[10.0]","[8.271357932146467]","[5.0]","[86.56684569490935]","[298.0]","[50.0]","[-269540090]","[7083.878599996693]","[true]","[43.0]","[51991.553599994346]","[1.0]","[25.0]","[3407.0]","[true]","[9.0]","[95.0]","[2872.0]","[false]","[10.0]","[241.0]"
