evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_delatMil,objective$om_trees,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,om_delatMil,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbChampsVisités,om_delatArbres,nbCoupeurs,om_caughtCutter
2820,9254,80.0,0.21600679960483996,2.639843578045902,19.998200441357934,74.5784308181673,20.0,12.891375602521208,2598.5,2,"[0.21600679960483996,0.21600679960483996]","[80.9,82.5]","[80.0,80.0]","[19.998200441357934,19.998200441357934]","[2.639843578045902,2.639843578045902]","[5.0,5.0]","[74.5784308181673,74.5784308181673]","[false,false]","[1227.0,1256.0]","[-769769150,-31994262]","[343.963440860215,-318.18068965517256]","[true,true]","[43.0,36.0]","[51219.319999994965,51499.76799999477]","[false,false]","[8.0,8.0]","[35.0,35.0]","[2532.0,2665.0]","[8396.0,8396.0]","[40.0,40.0]","[20.0,20.0]","[true,true]","[5.0,5.0]","[1997.0,2130.0]","[10.0,10.0]","[254.0,253.0]"
2820,9254,78.21900646227706,0.2821014143886229,2.986974812380132,23.238380238381037,52.39824096252753,35.30472094949555,414.7421978021975,2041.0,1,"[0.2821014143886229]","[76.36]","[78.21900646227706]","[23.238380238381037]","[2.986974812380132]","[5.0]","[52.39824096252753]","[false]","[1322.0]","[-867154040]","[414.7421978021975]","[true]","[42.0]","[49936.771199995404]","[false]","[8.0]","[35.0]","[2041.0]","[8396.0]","[40.0]","[35.30472094949555]","[true]","[5.0]","[1506.0]","[10.0]","[251.0]"
2820,9254,70.60415155184873,0.518367683340714,3.731134998965155,23.333248491106136,24.91966652485173,54.03228533523067,2.662298850574757,1414.0,1,"[0.518367683340714]","[67.25]","[70.60415155184873]","[23.333248491106136]","[3.731134998965155]","[5.0]","[24.91966652485173]","[false]","[1725.0]","[-538215327]","[2.662298850574757]","[true]","[41.0]","[50994.961599995746]","[false]","[8.0]","[35.0]","[1414.0]","[8396.0]","[40.0]","[54.03228533523067]","[true]","[5.0]","[879.0]","[10.0]","[246.0]"
2820,9254,32.2645007733131,0.4373973283944642,3.712150718481519,23.8519764320366,34.670859990035936,26.064671825768524,-182.2687821590173,1013.5,6,"[0.4373973283944642,0.4373973283944642,0.4373973283944642,0.4373973283944642,0.4373973283944642,0.4373973283944642]","[47.449999999999996,62.01,73.28,62.32,42.57,59.050000000000004]","[32.2645007733131,32.2645007733131,32.2645007733131,32.2645007733131,32.2645007733131,32.2645007733131]","[23.8519764320366,23.8519764320366,23.8519764320366,23.8519764320366,23.8519764320366,23.8519764320366]","[3.712150718481519,3.712150718481519,3.712150718481519,3.712150718481519,3.712150718481519,3.712150718481519]","[5.0,5.0,5.0,5.0,5.0,5.0]","[34.670859990035936,34.670859990035936,34.670859990035936,34.670859990035936,34.670859990035936,34.670859990035936]","[false,false,false,false,false,false]","[1810.0,1694.0,1563.0,1791.0,1863.0,1843.0]","[843266051,-1256373795,-2008954978,-1941045734,572427151,-64741390]","[404.26421052631565,-315.66382978723396,-243.31450549450528,86.10977777777782,-1142.6806315789474,-121.2230588235293]","[true,true,true,true,true,true]","[47.0,38.0,26.0,33.0,42.0,36.0]","[45787.64319999732,48102.34079999659,49842.62079999595,47463.57039999657,45269.565599997186,49065.3791999963]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[622.0,1056.0,1774.0,1142.0,494.0,971.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[26.064671825768524,26.064671825768524,26.064671825768524,26.064671825768524,26.064671825768524,26.064671825768524]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[87.0,521.0,1239.0,607.0,-41.0,436.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[220.0,220.0,234.0,220.0,205.0,233.0]"
2820,9254,73.93336050343316,0.8,4.071986413370518,17.659692421044724,73.75570982802057,66.00165711081533,32.6215555555554,5196.0,1,"[0.8]","[92.61]","[73.93336050343316]","[17.659692421044724]","[4.071986413370518]","[5.0]","[73.75570982802057]","[false]","[162.0]","[1254899101]","[32.6215555555554]","[true]","[32.0]","[52620.05759999403]","[false]","[8.0]","[35.0]","[5196.0]","[8396.0]","[40.0]","[66.00165711081533]","[true]","[5.0]","[4661.0]","[10.0]","[284.0]"
2820,9254,26.129868480605204,0.2,1.4385575604228737,14.182968034135932,71.93569241465178,20.0,-325.5535240334377,872.5,2,"[0.2,0.2]","[53.269999999999996,57.96]","[26.129868480605204,26.129868480605204]","[14.182968034135932,14.182968034135932]","[1.4385575604228737,1.4385575604228737]","[5.0,5.0]","[71.93569241465178,71.93569241465178]","[false,false]","[1823.0,1636.0]","[1747639999,-888566523]","[412.7331818181819,-1063.8402298850574]","[true,true]","[42.0,39.0]","[46768.960799996974,48743.61519999678]","[false,false]","[8.0,8.0]","[35.0,35.0]","[818.0,927.0]","[8396.0,8396.0]","[40.0,40.0]","[20.0,20.0]","[true,true]","[5.0,5.0]","[283.0,392.0]","[10.0,10.0]","[219.0,207.0]"
2820,9254,22.265908567601997,0.22734103212349138,3.7905047065550583,16.853757978827684,42.53091992031331,55.51601465507274,195.77058139534898,952.5,2,"[0.22734103212349138,0.22734103212349138]","[66.17,52.22]","[22.265908567601997,22.265908567601997]","[16.853757978827684,16.853757978827684]","[3.7905047065550583,3.7905047065550583]","[5.0,5.0]","[42.53091992031331,42.53091992031331]","[false,false]","[1630.0,1638.0]","[254800619,1364479273]","[191.2211627906978,200.32000000000014]","[true,true]","[43.0,43.0]","[48878.07999999571,46286.940799997086]","[false,false]","[8.0,8.0]","[35.0,35.0]","[1237.0,668.0]","[8396.0,8396.0]","[40.0,40.0]","[55.51601465507274,55.51601465507274]","[true,true]","[5.0,5.0]","[702.0,133.0]","[10.0,10.0]","[232.0,226.0]"
2820,9254,20.0,0.4182865023441271,3.0707724288003218,26.92814939129998,34.45112880643046,24.13156472345157,76.14065217391305,1239.0,1,"[0.4182865023441271]","[66.75999999999999]","[20.0]","[26.92814939129998]","[3.0707724288003218]","[5.0]","[34.45112880643046]","[false]","[1664.0]","[-1506747491]","[76.14065217391305]","[true]","[40.0]","[49219.62559999608]","[false]","[8.0]","[35.0]","[1239.0]","[8396.0]","[40.0]","[24.13156472345157]","[true]","[5.0]","[704.0]","[10.0]","[215.0]"
2820,9254,20.0,0.23603084612824152,4.8467017700989805,24.80355837059691,20.0,38.211972120784026,114.85739130434763,1320.0,1,"[0.23603084612824152]","[62.69]","[20.0]","[24.80355837059691]","[4.8467017700989805]","[5.0]","[20.0]","[false]","[1602.0]","[-1811449735]","[114.85739130434763]","[true]","[36.0]","[49179.56159999615]","[false]","[8.0]","[35.0]","[1320.0]","[8396.0]","[40.0]","[38.211972120784026]","[true]","[5.0]","[785.0]","[10.0]","[238.0]"
2820,9254,48.38346741093753,0.743924108750933,4.193793762326809,25.434718894166938,20.0,26.08172752787096,348.4955319148936,1138.0,1,"[0.743924108750933]","[63.839999999999996]","[48.38346741093753]","[25.434718894166938]","[4.193793762326809]","[5.0]","[20.0]","[false]","[1785.0]","[1552286802]","[348.4955319148936]","[true]","[40.0]","[47824.146399996345]","[false]","[8.0]","[35.0]","[1138.0]","[8396.0]","[40.0]","[26.08172752787096]","[true]","[5.0]","[603.0]","[10.0]","[235.0]"
2820,9254,47.196214559773864,0.2925707198327191,5.0,27.967481149125696,50.10674712177224,68.61245339068992,400.7806741573033,4024.0,1,"[0.2925707198327191]","[89.24]","[47.196214559773864]","[27.967481149125696]","[5.0]","[5.0]","[50.10674712177224]","[false]","[600.0]","[896784537]","[400.7806741573033]","[true]","[40.0]","[53043.73439999412]","[false]","[8.0]","[35.0]","[4024.0]","[8396.0]","[40.0]","[68.61245339068992]","[true]","[5.0]","[3489.0]","[10.0]","[251.0]"
2820,9254,80.0,0.588171800190066,1.0,15.813811991327684,80.0,77.86971219863176,-120.23282608695655,5310.0,1,"[0.588171800190066]","[90.32]","[80.0]","[15.813811991327684]","[1.0]","[5.0]","[80.0]","[false]","[124.0]","[-2013403325]","[-120.23282608695655]","[true]","[28.0]","[52165.58159999421]","[false]","[8.0]","[35.0]","[5310.0]","[8396.0]","[40.0]","[77.86971219863176]","[true]","[5.0]","[4775.0]","[10.0]","[285.0]"
2820,9254,80.0,0.7107284433380319,3.3394192363485193,21.046532467806202,49.8886011874697,74.70393618933448,-377.42876404494376,4992.0,7,"[0.7107284433380319,0.7107284433380319,0.7107284433380319,0.7107284433380319,0.7107284433380319,0.7107284433380319,0.7107284433380319]","[91.56,91.34,91.38,89.89,90.97,89.97,88.49000000000001]","[80.0,80.0,80.0,80.0,80.0,80.0,80.0]","[21.046532467806202,21.046532467806202,21.046532467806202,21.046532467806202,21.046532467806202,21.046532467806202,21.046532467806202]","[3.3394192363485193,3.3394192363485193,3.3394192363485193,3.3394192363485193,3.3394192363485193,3.3394192363485193,3.3394192363485193]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[49.8886011874697,49.8886011874697,49.8886011874697,49.8886011874697,49.8886011874697,49.8886011874697,49.8886011874697]","[false,false,false,false,false,false,false]","[123.0,142.0,133.0,152.0,120.0,127.0,143.0]","[-2029021999,-545165528,-1880720934,-1220321837,-672891599,1320651379,778544143]","[150.1734042553191,362.28850574712635,-1177.4071578947369,-1077.2123595505618,360.44421052631577,-1145.2434408602153,-377.42876404494376]","[true,true,true,true,true,true,true]","[31.0,35.0,33.0,33.0,32.0,39.0,39.0]","[52158.069599994174,53372.509599994,50848.97839999446,52205.14479999418,52669.38639999427,51894.39839999415,51725.62879999448]","[false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[5162.0,4992.0,4941.0,4982.0,5261.0,5025.0,4915.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[74.70393618933448,74.70393618933448,74.70393618933448,74.70393618933448,74.70393618933448,74.70393618933448,74.70393618933448]","[true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[4627.0,4457.0,4406.0,4447.0,4726.0,4490.0,4380.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[279.0,283.0,287.0,284.0,283.0,280.0,265.0]"
2820,9254,31.276478583803367,0.450268008958062,5.0,25.69688517842867,41.32605480608447,20.0,403.3324731182795,2639.0,1,"[0.450268008958062]","[82.03]","[31.276478583803367]","[25.69688517842867]","[5.0]","[5.0]","[41.32605480608447]","[false]","[1244.0]","[-207725488]","[403.3324731182795]","[true]","[39.0]","[51548.59599999487]","[false]","[8.0]","[35.0]","[2639.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[2104.0]","[10.0]","[245.0]"
2820,9254,71.42401565529555,0.7350553995460036,4.21961230627555,17.29290070300079,71.53365997678628,72.43476757913564,283.1289130434782,5042.0,1,"[0.7350553995460036]","[91.21000000000001]","[71.42401565529555]","[17.29290070300079]","[4.21961230627555]","[5.0]","[71.53365997678628]","[false]","[139.0]","[-582714796]","[283.1289130434782]","[true]","[27.0]","[52152.560799994215]","[false]","[8.0]","[35.0]","[5042.0]","[8396.0]","[40.0]","[72.43476757913564]","[true]","[5.0]","[4507.0]","[10.0]","[278.0]"
2820,9254,20.0,0.5514649701887736,2.523210778399611,30.0,71.07587616453176,39.36074470397284,344.15609195402294,3111.0,5,"[0.5514649701887736,0.5514649701887736,0.5514649701887736,0.5514649701887736,0.5514649701887736]","[84.35000000000001,85.59,84.71,83.73,88.34]","[20.0,20.0,20.0,20.0,20.0]","[30.0,30.0,30.0,30.0,30.0]","[2.523210778399611,2.523210778399611,2.523210778399611,2.523210778399611,2.523210778399611]","[5.0,5.0,5.0,5.0,5.0]","[71.07587616453176,71.07587616453176,71.07587616453176,71.07587616453176,71.07587616453176]","[false,false,false,false,false]","[931.0,1032.0,1025.0,1215.0,889.0]","[-423610816,1574467480,1922327159,-1999249655,-509665179]","[430.27066666666656,332.17957446808515,297.5182795698923,344.15609195402294,420.4633333333335]","[true,true,true,true,true]","[24.0,36.0,34.0,37.0,28.0]","[51627.22159999471,52415.981599994506,53032.96719999455,51605.937599994686,51500.51919999434]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[3197.0,3105.0,3111.0,2859.0,3409.0]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[39.36074470397284,39.36074470397284,39.36074470397284,39.36074470397284,39.36074470397284]","[true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0]","[2662.0,2570.0,2576.0,2324.0,2874.0]","[10.0,10.0,10.0,10.0,10.0]","[250.0,250.0,247.0,242.0,246.0]"
2820,9254,79.55410330117942,0.5776038627357108,1.1189075754403026,15.785917067242924,79.04929244780553,78.14841571024107,27.07813953488369,4898.0,1,"[0.5776038627357108]","[91.72]","[79.55410330117942]","[15.785917067242924]","[1.1189075754403026]","[5.0]","[79.04929244780553]","[false]","[142.0]","[-1570033224]","[27.07813953488369]","[true]","[32.0]","[51875.868799994176]","[false]","[8.0]","[35.0]","[4898.0]","[8396.0]","[40.0]","[78.14841571024107]","[true]","[5.0]","[4363.0]","[10.0]","[272.0]"
2820,9254,52.89790285012494,0.42561720327197583,4.424301610841408,7.827392515281324,62.17065509319432,41.63442803872259,350.4253763440858,2459.0,1,"[0.42561720327197583]","[82.39]","[52.89790285012494]","[7.827392515281324]","[4.424301610841408]","[5.0]","[62.17065509319432]","[false]","[1281.0]","[548608499]","[350.4253763440858]","[true]","[27.0]","[50501.92399999505]","[false]","[8.0]","[35.0]","[2459.0]","[8396.0]","[40.0]","[41.63442803872259]","[true]","[5.0]","[1924.0]","[10.0]","[211.0]"
2820,9254,20.0,0.3411627008426422,1.0186224130495456,14.309313196526311,20.0,45.68105506077505,397.5429473684211,160.0,1,"[0.3411627008426422]","[25.09]","[20.0]","[14.309313196526311]","[1.0186224130495456]","[5.0]","[20.0]","[false]","[1412.0]","[1888588407]","[397.5429473684211]","[true]","[57.0]","[42885.25679999838]","[false]","[8.0]","[35.0]","[160.0]","[8396.0]","[40.0]","[45.68105506077505]","[true]","[5.0]","[-375.0]","[10.0]","[22.0]"
2820,9254,20.40794454435618,0.5112061478480145,2.0956092864943665,11.188138573792884,67.55428758749616,68.71607184691743,97.33290322580649,3634.0,1,"[0.5112061478480145]","[87.85]","[20.40794454435618]","[11.188138573792884]","[2.0956092864943665]","[5.0]","[67.55428758749616]","[false]","[740.0]","[1519632923]","[97.33290322580649]","[true]","[29.0]","[52129.523999994235]","[false]","[8.0]","[35.0]","[3634.0]","[8396.0]","[40.0]","[68.71607184691743]","[true]","[5.0]","[3099.0]","[10.0]","[259.0]"
2820,9254,28.74415305984696,0.3108144828837811,2.151187657890076,29.602361902133563,48.706607592268846,71.0736220994217,311.2802197802199,2780.0,11,"[0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811,0.3108144828837811]","[82.80999999999999,82.69999999999999,88.31,83.35000000000001,81.04,85.84,81.99,85.5,81.35,82.97,80.82000000000001]","[28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696,28.74415305984696]","[29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563]","[2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846,48.706607592268846]","[false,false,false,false,false,false,false,false,false,false,false]","[934.0,989.0,657.0,1018.0,1095.0,729.0,937.0,788.0,1163.0,1047.0,1030.0]","[-379531893,1855556021,-1588806234,1675598400,-629945146,-1633893214,888771662,1456792528,-1316699187,945066066,1339315179]","[395.97829787234025,-890.1447826086956,256.65999999999985,392.06652173913017,-517.2325,311.2802197802199,406.20444444444445,0.9247727272727957,-565.8381052631578,396.7108510638297,313.7665306122448]","[true,true,true,true,true,true,true,true,true,true,true]","[36.0,28.0,38.0,36.0,37.0,38.0,30.0,26.0,40.0,38.0,42.0]","[51881.37759999478,49639.79679999489,52654.111999994224,51957.499199994636,50837.9607999948,53149.40319999436,51845.82079999493,52486.59439999452,50093.020799994934,50901.31199999487,50491.15679999501]","[false,false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[2748.0,2780.0,3650.0,2789.0,2286.0,3197.0,2840.0,3059.0,2314.0,2620.0,2726.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217]","[true,true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[2213.0,2245.0,3115.0,2254.0,1751.0,2662.0,2305.0,2524.0,1779.0,2085.0,2191.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[254.0,250.0,249.0,241.0,242.0,251.0,249.0,251.0,243.0,246.0,249.0]"
2820,9254,20.0,0.32174783326746914,1.132186229460115,28.00376611861255,55.91738971896296,38.84755875671257,427.47885057471257,956.0,1,"[0.32174783326746914]","[59.14]","[20.0]","[28.00376611861255]","[1.132186229460115]","[5.0]","[55.91738971896296]","[false]","[1574.0]","[-1303103103]","[427.47885057471257]","[true]","[41.0]","[49187.07359999654]","[false]","[8.0]","[35.0]","[956.0]","[8396.0]","[40.0]","[38.84755875671257]","[true]","[5.0]","[421.0]","[10.0]","[202.0]"
2820,9254,43.11784589141686,0.6825797016921868,1.3096183488176647,22.262320142279403,64.41888096545921,80.0,291.92466666666655,4355.0,1,"[0.6825797016921868]","[89.64]","[43.11784589141686]","[22.262320142279403]","[1.3096183488176647]","[5.0]","[64.41888096545921]","[false]","[300.0]","[-2123246914]","[291.92466666666655]","[true]","[34.0]","[52630.32399999418]","[false]","[8.0]","[35.0]","[4355.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[3820.0]","[10.0]","[266.0]"
2820,9254,22.175651278460286,0.2,3.8390927888592983,17.837131787586802,45.133010693069735,56.50407417815643,-235.47661346915697,1812.0,4,"[0.2,0.2,0.2,0.2]","[73.58,77.44,64.11,72.63]","[22.175651278460286,22.175651278460286,22.175651278460286,22.175651278460286]","[17.837131787586802,17.837131787586802,17.837131787586802,17.837131787586802]","[3.8390927888592983,3.8390927888592983,3.8390927888592983,3.8390927888592983]","[5.0,5.0,5.0,5.0]","[45.133010693069735,45.133010693069735,45.133010693069735,45.133010693069735]","[false,false,false,false]","[1286.0,1234.0,1573.0,1292.0]","[-506995993,648794544,1401486161,1623188097]","[115.19760869565226,-839.2620224719101,-204.73494736842127,-266.2182795698927]","[true,true,true,true]","[28.0,39.0,41.0,38.0]","[48714.56879999565,51646.50239999501,49086.66319999619,48511.99519999568]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[1877.0,2087.0,1238.0,1747.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[56.50407417815643,56.50407417815643,56.50407417815643,56.50407417815643]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[1342.0,1552.0,703.0,1212.0]","[10.0,10.0,10.0,10.0]","[244.0,243.0,234.0,242.0]"
2820,9254,20.0,0.3744889051832284,1.0677029900595572,30.0,58.31310724824084,39.88657915720357,109.68041666666647,456.0,7,"[0.3744889051832284,0.3744889051832284,0.3744889051832284,0.3744889051832284,0.3744889051832284,0.3744889051832284,0.3744889051832284]","[40.53,39.72,47.0,33.239999999999995,42.51,29.21,38.66]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[30.0,30.0,30.0,30.0,30.0,30.0,30.0]","[1.0677029900595572,1.0677029900595572,1.0677029900595572,1.0677029900595572,1.0677029900595572,1.0677029900595572,1.0677029900595572]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[58.31310724824084,58.31310724824084,58.31310724824084,58.31310724824084,58.31310724824084,58.31310724824084,58.31310724824084]","[false,false,false,false,false,false,false]","[1652.0,1578.0,1727.0,1922.0,1646.0,1879.0,1650.0]","[247706561,2106570693,-857606887,-209275894,1553919517,-513121250,-1554619078]","[413.1600000000001,366.3088421052632,429.18835164835167,-46.201521739130385,109.68041666666647,-280.3241758241759,-567.2523076923078]","[true,true,true,true,true,true,true]","[49.0,41.0,40.0,51.0,44.0,53.0,48.0]","[45077.25839999776,44774.27439999779,46523.31839999731,43487.96959999784,45980.20079999762,43582.119999998285,43854.55519999758]","[false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[494.0,456.0,588.0,264.0,505.0,233.0,403.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[39.88657915720357,39.88657915720357,39.88657915720357,39.88657915720357,39.88657915720357,39.88657915720357,39.88657915720357]","[true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[-41.0,-79.0,53.0,-271.0,-30.0,-302.0,-132.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[199.0,187.0,211.0,191.0,197.0,187.0,184.0]"
2820,9254,76.52052271428732,0.8,4.1843303570003565,18.29341551022213,77.33058206079585,59.08397586106746,282.35536570955924,5121.0,4,"[0.8,0.8,0.8,0.8]","[91.66,89.47,91.75,91.85]","[76.52052271428732,76.52052271428732,76.52052271428732,76.52052271428732]","[18.29341551022213,18.29341551022213,18.29341551022213,18.29341551022213]","[4.1843303570003565,4.1843303570003565,4.1843303570003565,4.1843303570003565]","[5.0,5.0,5.0,5.0]","[77.33058206079585,77.33058206079585,77.33058206079585,77.33058206079585]","[false,false,false,false]","[168.0,168.0,161.0,163.0]","[-1112938495,1197055640,-418173541,-1394543249]","[361.4290109890109,203.28172043010753,154.1121649484536,399.65157894736836]","[true,true,true,true]","[27.0,32.0,37.0,33.0]","[51830.04559999413,53423.84159999396,53365.99919999396,53662.22239999387]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[5312.0,4995.0,5190.0,5052.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[59.08397586106746,59.08397586106746,59.08397586106746,59.08397586106746]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[4777.0,4460.0,4655.0,4517.0]","[10.0,10.0,10.0,10.0]","[276.0,288.0,305.0,286.0]"
2820,9254,20.0,0.7426535793648554,5.0,23.667442425562204,62.61824759860939,67.74851523233625,281.6296629213484,3935.5,8,"[0.7426535793648554,0.7426535793648554,0.7426535793648554,0.7426535793648554,0.7426535793648554,0.7426535793648554,0.7426535793648554,0.7426535793648554]","[89.68,88.48,89.74,89.3,90.05,88.81,89.22,89.22]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[23.667442425562204,23.667442425562204,23.667442425562204,23.667442425562204,23.667442425562204,23.667442425562204,23.667442425562204,23.667442425562204]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[62.61824759860939,62.61824759860939,62.61824759860939,62.61824759860939,62.61824759860939,62.61824759860939,62.61824759860939,62.61824759860939]","[false,false,false,false,false,false,false,false]","[742.0,796.0,651.0,718.0,713.0,656.0,594.0,630.0]","[888179999,-682656801,1465836887,732585009,-717627300,1897771320,-579507544,-764454428]","[254.69056179775282,308.568764044944,331.991011235955,333.81813953488364,-153.5786666666666,-156.0338297872339,434.8613333333332,216.87870967741947]","[true,true,true,true,true,true,true,true]","[27.0,40.0,37.0,24.0,35.0,36.0,36.0,31.0]","[52896.24879999404,52466.81279999425,51672.794399994404,51914.93119999425,52390.69119999432,52707.94799999418,52362.64639999411,53345.967199994186]","[false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[3916.0,3766.0,4037.0,3955.0,3869.0,3965.0,4139.0,3877.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[67.74851523233625,67.74851523233625,67.74851523233625,67.74851523233625,67.74851523233625,67.74851523233625,67.74851523233625,67.74851523233625]","[true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[3381.0,3231.0,3502.0,3420.0,3334.0,3430.0,3604.0,3342.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[253.0,251.0,248.0,250.0,248.0,247.0,253.0,249.0]"
2820,9254,23.0507240436723,0.27888479570111413,3.6796074716711167,15.40007794052213,42.92353902659462,54.355095404031125,9.218021978021909,615.0,3,"[0.27888479570111413,0.27888479570111413,0.27888479570111413]","[40.239999999999995,48.44,53.25]","[23.0507240436723,23.0507240436723,23.0507240436723]","[15.40007794052213,15.40007794052213,15.40007794052213]","[3.6796074716711167,3.6796074716711167,3.6796074716711167]","[5.0,5.0,5.0]","[42.92353902659462,42.92353902659462,42.92353902659462]","[false,false,false]","[1812.0,1641.0,1691.0]","[732994316,-629138602,25854375]","[9.218021978021909,134.79413043478257,-60.05232558139522]","[true,true,true]","[51.0,42.0,41.0]","[43828.26319999758,45788.644799997084,46618.470399997066]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[448.0,615.0,753.0]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[54.355095404031125,54.355095404031125,54.355095404031125]","[true,true,true]","[5.0,5.0,5.0]","[-87.0,80.0,218.0]","[10.0,10.0,10.0]","[200.0,211.0,232.0]"
